elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,seconds_left
71922,lying,0,0,93.37,1869.6,10.8,1.01,1893.8,1,67
72322,lying,0,0,93.37,1868.7,10.3,1.01,1893.8,1,67
72723,lying,0,0,93.37,1869.7,13.0,1.02,1903.6,1,66
73202,lying,0,0,93.37,1869.4,13.1,1.02,1903.6,1,66
73523,lying,0,0,93.37,1869.7,13.0,1.02,1903.6,1,65
73924,lying,0,0,93.37,1870.3,13.2,1.02,1903.6,1,65
74324,lying,0,0,93.37,1871.0,13.4,1.02,1903.6,1,65
74724,lying,0,0,93.37,1871.7,13.7,1.02,1911.3,1,64
75115,lying,0,0,93.37,1871.8,12.3,1.02,1911.3,1,64
75515,lying,0,0,93.37,1871.4,12.3,1.02,1911.3,1,63
75915,lying,0,0,93.37,1870.7,11.6,1.02,1911.3,1,63
76316,lying,0,0,93.37,1871.2,11.2,1.02,1911.3,1,63
76716,lying,0,0,93.37,1869.8,11.7,1.02,1911.3,1,62
77116,lying,0,0,93.37,1870.2,10.4,1.01,1893.4,1,62
77517,lying,0,0,93.37,1869.3,9.1,1.01,1887.0,1,61
77917,lying,0,0,93.37,1868.8,9.5,1.01,1887.0,1,61
78317,lying,0,0,93.37,1868.6,9.7,1.01,1887.0,1,61
78718,lying,0,0,93.37,1868.9,11.3,1.02,1900.3,1,60
79118,lying,0,0,93.37,1869.9,11.4,1.02,1900.3,1,60
79518,lying,0,0,93.37,1869.2,11.2,1.02,1900.3,1,59
79919,lying,0,0,93.37,1869.4,11.2,1.02,1900.3,1,59
80319,lying,0,0,93.37,1869.7,11.4,1.02,1900.3,1,59
80719,lying,0,0,93.37,1870.7,12.3,1.02,1900.3,1,58
81120,lying,0,0,93.37,1869.5,10.9,1.01,1894.5,1,58
81520,lying,0,0,93.37,1868.7,9.9,1.01,1894.5,1,57
81920,lying,0,0,93.37,1869.4,10.0,1.01,1894.5,1,57
82321,lying,0,0,93.37,1869.4,11.3,1.02,1900.8,1,57
82721,lying,0,0,93.37,1870.0,12.1,1.02,1906.6,1,56
83121,lying,0,0,93.37,1869.5,11.5,1.02,1906.6,1,56
83522,lying,0,0,93.37,1870.2,12.3,1.02,1906.6,1,55
83922,lying,0,0,93.37,1870.3,12.2,1.02,1906.6,1,55
84322,lying,0,0,93.37,1870.8,13.5,1.02,1906.7,1,55
84723,lying,0,0,93.37,1870.8,12.6,1.02,1906.7,1,54
85123,lying,0,0,93.37,1870.5,11.8,1.02,1906.7,1,54
85583,lying,0,0,93.37,1870.5,11.9,1.02,1906.7,1,53
85924,lying,0,0,93.37,1870.8,11.3,1.02,1906.7,1,53
86324,lying,0,0,93.37,1870.8,11.8,1.02,1906.7,1,53
86724,lying,0,0,93.37,1870.6,11.3,1.02,1899.4,1,52
87115,lying,0,0,93.37,1870.5,11.8,1.02,1899.4,1,52
87515,lying,0,0,93.37,1870.3,11.1,1.02,1899.4,1,51
87915,lying,0,0,93.37,1869.2,11.6,1.02,1899.4,1,51
88316,lying,0,0,93.37,1869.1,12.0,1.02,1899.4,1,51
88716,lying,0,0,93.37,1869.5,12.0,1.02,1899.4,1,50
89116,lying,0,0,93.37,1869.1,11.3,1.01,1896.3,1,50
89517,lying,0,0,93.37,1869.9,12.3,1.02,1907.4,1,49
89917,lying,0,0,93.37,1869.9,12.3,1.02,1907.4,1,49
90317,lying,0,0,94.61,1871.8,11.4,1.02,1907.4,1,49
90717,lying,0,0,94.61,1872.3,11.6,1.02,1907.4,1,48
91118,lying,0,0,94.61,1872.5,11.2,1.02,1907.4,1,48
91518,lying,0,0,94.61,1872.6,11.5,1.02,1907.4,1,47
91918,lying,0,0,101.62,1871.8,10.8,1.01,1889.6,1,47
92319,lying,0,0,115.4,1871.1,11.6,1.01,1889.6,1,47
92719,lying,0,0,115.4,1870.2,11.9,1.01,1891.8,1,46
93120,lying,0,0,115.4,1870.1,11.5,1.01,1891.8,1,46
93520,lying,0,0,115.4,1868.9,11.9,1.01,1891.8,1,45
93920,lying,0,0,115.4,1868.3,11.7,1.01,1891.8,1,45
94321,lying,0,0,115.4,1868.0,11.1,1.01,1891.8,1,45
94721,lying,0,0,123.66,1868.9,11.2,1.01,1896.9,1,44
95121,lying,0,0,123.66,1868.9,10.7,1.01,1896.9,1,44
95522,lying,0,0,123.66,1867.6,10.5,1.02,1896.9,1,43
95922,lying,0,0,123.66,1867.7,10.3,1.02,1896.9,1,43
96322,lying,0,0,123.66,1868.8,10.4,1.02,1897.7,1,43
96723,lying,0,0,123.66,1869.7,10.8,1.01,1897.7,1,42
97123,lying,0,0,123.66,1868.7,10.7,1.02,1897.7,1,42
97523,lying,0,0,123.66,1868.6,12.2,1.02,1899.7,1,41
97990,lying,0,0,123.66,1869.1,12.0,1.02,1899.7,1,41
98324,lying,0,0,123.66,1868.9,12.0,1.02,1899.7,1,41
98724,lying,0,0,124.94,1868.0,11.1,1.02,1899.7,1,40
99115,lying,0,0,124.94,1867.6,11.0,1.02,1899.7,1,40
99515,lying,0,0,124.94,1869.0,11.2,1.02,1899.7,1,39
99915,lying,0,0,124.94,1869.7,10.5,1.01,1890.4,1,39
100316,lying,0,0,124.94,1869.8,10.5,1.01,1890.4,1,39
100716,lying,0,0,121.03,1869.8,11.2,1.01,1890.4,1,38
101116,lying,0,0,121.03,1869.4,12.1,1.01,1894.0,1,38
101517,lying,0,0,121.03,1869.6,11.7,1.01,1894.0,1,37
101917,lying,0,0,121.03,1869.1,11.2,1.01,1894.0,1,37
102317,lying,0,0,134.15,1868.9,10.7,1.01,1894.0,1,37
102718,lying,0,0,134.15,1868.7,10.5,1.01,1894.0,1,36
103118,lying,0,0,134.15,1868.7,10.7,1.01,1894.8,1,36
103518,lying,0,0,134.15,1869.5,9.5,1.01,1894.8,1,35
103919,lying,0,0,134.15,1868.7,10.0,1.01,1894.8,1,35
104319,lying,0,0,134.15,1869.7,10.1,1.01,1894.8,1,35
104719,lying,0,0,134.15,1869.3,9.7,1.01,1894.8,1,34
105120,lying,0,0,134.15,1868.7,10.3,1.01,1894.8,1,34
105520,lying,0,0,134.15,1869.1,9.0,1.01,1890.8,1,33
105920,lying,0,0,134.15,1868.5,9.4,1.01,1890.8,1,33
106321,lying,0,0,134.15,1868.6,9.6,1.01,1890.8,1,33
106721,lying,0,0,134.15,1868.3,9.4,1.01,1886.3,1,32
107121,lying,0,0,134.15,1868.5,9.5,1.01,1886.3,1,32
107521,lying,0,0,134.15,1868.0,9.5,1.01,1886.3,1,31
107922,lying,0,0,121.87,1868.0,11.1,1.01,1892.1,1,31
108322,lying,0,0,121.87,1867.6,10.9,1.01,1892.1,1,31
108722,lying,0,0,121.87,1868.5,12.3,1.02,1910.6,1,30
109123,lying,0,0,121.87,1867.9,12.6,1.02,1910.6,1,30
109523,lying,0,0,121.87,1866.9,13.3,1.02,1910.6,1,29
109923,lying,0,0,121.87,1867.4,12.9,1.02,1910.6,1,29
110405,lying,0,0,121.87,1868.1,12.1,1.02,1910.6,1,29
110724,lying,0,0,121.87,1868.5,12.5,1.02,1910.6,1,28
111124,lying,0,0,121.87,1869.5,11.9,1.01,1893.7,1,28
111515,lying,0,0,121.87,1867.9,12.6,1.01,1893.7,1,27
111915,lying,0,0,121.87,1868.8,12.0,1.02,1899.0,1,27
112315,lying,0,0,121.87,1869.7,35.1,1.06,1987.3,1,27
112716,lying,0,0,121.87,1863.3,143.6,1.36,2527.8,1,26
113116,lying,0,0,121.87,1910.1,193.0,1.32,2529.5,1,26
113516,lying,0,0,121.87,1938.5,207.3,1.3,2529.5,1,25
113917,lying,0,0,121.87,1964.8,209.3,1.29,2529.5,1,25
114317,lying,0,0,121.87,2037.7,269.5,1.38,2812.2,1,25
114717,lying,0,0,121.87,2121.3,327.5,1.52,3233.3,1,24
115118,lying,0,0,121.87,2207.8,359.2,1.46,3233.3,1,24
115518,lying,0,0,117.57,2245.6,357.2,1.44,3233.3,1,23
115918,lying,0,0,117.57,2276.8,346.0,1.42,3233.3,1,23
116319,lying,0,0,117.57,2299.6,332.6,1.41,3233.3,1,23
116719,lying,0,0,117.57,2273.3,314.9,1.42,3233.3,1,22
117119,lying,0,0,117.57,2273.6,307.1,1.41,3204.9,1,22
117519,lying,0,0,117.57,2263.3,276.1,1.47,3326.6,1,21
117920,lying,0,0,117.57,2269.2,283.8,1.47,3326.6,1,21
118320,lying,0,0,117.57,2274.8,291.4,1.46,3326.6,1,21
118720,lying,0,0,117.57,2293.0,286.8,1.45,3326.6,1,20
119121,lying,0,0,117.57,2310.7,278.0,1.44,3326.6,1,20
119521,lying,0,0,117.57,2288.9,232.0,1.45,3326.6,1,19
119922,lying,0,0,117.57,2287.7,137.5,1.15,2625.3,1,19
120322,lying,0,0,117.57,2271.7,124.7,1.16,2625.3,1,19
120722,lying,0,0,117.57,2281.1,94.5,1.09,2475.7,1,18
121123,lying,0,0,117.57,2286.6,86.7,1.08,2475.7,1,18
121523,lying,0,0,117.57,2292.2,84.5,1.08,2475.7,1,17
121923,lying,0,0,117.57,2300.0,78.9,1.08,2475.7,1,17
122324,lying,0,0,117.57,2301.8,67.7,1.08,2475.7,1,17
122782,lying,0,0,117.57,2297.4,36.1,1.08,2475.7,1,16
123124,lying,0,0,117.57,2292.0,20.3,1.03,2353.5,1,16
123515,lying,0,0,117.57,2290.8,15.4,1.01,2323.6,1,15
123915,lying,0,0,117.57,2290.4,14.1,1.01,2318.5,1,15
124315,lying,0,0,117.57,2289.8,13.0,1.01,2316.3,1,15
124716,lying,0,0,117.57,2289.3,11.9,1.01,2316.3,1,14
125116,lying,0,0,117.57,2289.1,10.0,1.01,2316.3,1,14
125516,lying,0,0,117.57,2288.4,10.0,1.01,2316.3,1,13
125916,lying,0,0,117.57,2287.9,9.8,1.01,2316.3,1,13
126317,lying,0,0,117.57,2287.6,9.4,1.01,2316.3,1,13
126717,lying,0,0,117.57,2286.9,8.6,1.01,2307.0,1,12
127118,lying,0,0,117.57,2286.7,8.7,1.01,2307.0,1,12
127518,lying,0,0,117.57,2285.8,9.3,1.01,2307.0,1,11
127918,lying,0,0,117.57,2285.0,8.2,1.01,2299.0,1,11
128318,lying,0,0,117.57,2284.1,8.0,1.01,2299.0,1,11
128719,lying,0,0,117.57,2283.8,8.3,1.01,2299.0,1,10
129119,lying,0,0,117.57,2282.7,8.3,1.01,2299.0,1,10
129519,lying,0,0,117.57,2281.5,7.9,1.01,2299.0,1,9
129920,lying,0,0,117.57,2281.4,8.2,1.01,2301.4,1,9
130320,lying,0,0,117.57,2281.8,9.2,1.01,2310.8,1,9
130720,lying,0,0,117.57,2282.7,12.1,1.02,2321.8,1,8
131121,lying,0,0,117.57,2283.0,11.9,1.02,2321.8,1,8
131521,lying,0,0,117.57,2283.6,11.8,1.02,2321.8,1,7
131921,lying,0,0,117.57,2284.2,11.9,1.02,2321.8,1,7
132322,lying,0,0,117.57,2283.4,11.7,1.02,2321.8,1,7
132722,lying,0,0,117.57,2283.3,11.4,1.02,2321.8,1,6
133122,lying,0,0,117.57,2282.5,8.5,1.01,2306.8,1,6
133523,lying,0,0,117.57,2282.3,8.9,1.01,2306.8,1,5
133923,lying,0,0,117.57,2282.0,9.1,1.01,2306.8,1,5
134323,lying,0,0,117.57,2281.7,10.1,1.01,2306.8,1,5
134724,lying,0,0,117.57,2283.6,10.6,1.01,2314.7,1,4
135181,lying,0,0,117.57,2283.2,10.2,1.01,2314.7,1,4
135524,lying,0,0,117.57,2288.2,24.6,1.05,2411.2,1,3
135924,lying,0,0,113.25,2286.3,72.4,1.06,2420.4,1,3
136315,lying,0,0,113.25,2320.1,178.2,1.24,2875.3,1,3
136715,lying,0,0,109.91,2332.5,238.9,1.31,3053.5,1,2
137115,lying,0,0,109.91,2361.5,247.4,1.29,3053.5,1,2
137516,lying,0,0,109.91,2377.9,257.0,1.28,3053.5,1,1
137916,lying,0,0,109.91,2343.0,284.5,1.3,3053.5,1,1
138316,lying,0,0,109.91,2311.4,300.4,1.32,3053.5,1,1
138717,lying,0,0,109.91,2225.6,278.5,1.37,3053.5,1,0
139117,lying,0,0,109.91,2155.4,257.5,1.23,2652.5,1,0
139517,sitting,1,0,109.91,2077.5,222.1,1.28,2652.5,1,89
139918,sitting,1,0,109.91,2022.6,165.5,1.18,2389.2,1,89
140318,sitting,1,0,109.91,1994.3,150.2,1.19,2380.8,1,89
140718,sitting,1,0,109.91,1976.7,130.0,1.2,2380.8,1,88
141119,sitting,1,0,109.91,1971.3,129.9,1.21,2380.8,1,88
141519,sitting,1,0,109.91,1980.7,101.2,1.16,2299.3,1,87
141919,sitting,1,0,109.91,1971.5,103.6,1.15,2273.0,1,87
142320,sitting,1,0,109.91,1952.1,92.7,1.14,2234.6,1,87
142720,sitting,1,0,107.32,1939.5,110.0,1.15,2234.6,1,86
143120,sitting,1,0,107.32,1928.4,123.3,1.19,2303.6,1,86
143520,sitting,1,0,107.32,1920.3,121.0,1.2,2303.6,1,85
143921,sitting,1,0,107.32,1903.9,109.8,1.21,2303.6,1,85
144321,sitting,1,0,107.32,1896.4,92.0,1.21,2303.6,1,85
144721,sitting,1,0,107.32,1888.0,81.9,1.22,2303.6,1,84
145122,sitting,1,0,107.32,1891.6,64.5,1.22,2303.6,1,84
145522,sitting,1,0,107.32,1889.2,24.6,1.03,1939.4,1,83
145922,sitting,1,0,107.32,1889.1,20.2,1.02,1936.0,1,83
146323,sitting,1,0,107.32,1889.5,20.0,1.02,1936.0,1,83
146723,sitting,1,0,107.32,1891.3,20.4,1.02,1936.0,1,82
147123,sitting,1,0,107.32,1895.6,21.1,1.02,1936.0,1,82
147625,sitting,1,0,107.32,1898.4,19.0,1.02,1936.0,1,81
147924,sitting,1,0,107.32,1895.1,20.4,1.02,1931.1,1,81
148324,sitting,1,0,107.32,1900.0,23.6,1.03,1952.5,1,81
148724,sitting,1,0,107.32,1899.4,28.5,1.03,1952.5,1,80
149115,sitting,1,0,107.32,1903.4,34.8,1.05,2004.7,1,80
149515,sitting,1,0,107.32,1905.7,37.3,1.05,2004.7,1,79
149915,sitting,1,0,105.7,1911.1,56.0,1.11,2114.6,1,79
150316,sitting,1,0,105.7,1906.0,61.2,1.11,2114.6,1,79
150716,sitting,1,0,105.7,1910.3,81.3,1.2,2288.9,1,78
151116,sitting,1,0,105.7,1914.9,80.2,1.2,2288.9,1,78
151517,sitting,1,0,105.7,1916.7,79.9,1.19,2288.9,1,77
151917,sitting,1,0,105.7,1916.4,83.8,1.19,2288.9,1,77
152317,sitting,1,0,105.7,1903.5,76.5,1.2,2288.9,1,77
152718,sitting,1,0,105.7,1912.8,75.1,1.2,2288.9,1,76
153118,sitting,1,0,105.7,1911.4,69.7,1.11,2112.3,1,76
153518,sitting,1,0,105.7,1912.5,69.7,1.1,2112.3,1,75
153918,sitting,1,0,105.7,1912.9,70.5,1.1,2112.3,1,75
154319,sitting,1,0,105.7,1901.7,70.2,1.11,2112.3,1,75
154719,sitting,0,0,105.7,1909.7,66.9,1.11,2112.3,1,74
155119,sitting,0,0,97.66,1917.3,68.7,1.1,2112.3,1,74
155520,sitting,0,0,97.66,1917.6,51.4,1.09,2093.8,1,73
155920,sitting,0,0,97.66,1917.4,53.9,1.09,2093.8,1,73
156320,sitting,0,0,97.66,1907.2,53.9,1.1,2093.8,1,73
156721,sitting,0,0,97.66,1912.0,48.9,1.1,2093.8,1,72
157121,sitting,0,0,97.66,1919.7,53.7,1.09,2093.8,1,72
157521,sitting,0,0,97.66,1915.0,45.7,1.07,2040.8,1,71
157922,sitting,0,0,97.66,1911.1,45.0,1.07,2040.8,1,71
158322,sitting,0,0,97.66,1905.3,40.7,1.07,2040.8,1,71
158722,sitting,0,0,97.66,1911.2,40.0,1.07,2040.8,1,70
159123,sitting,0,0,97.66,1917.0,36.0,1.06,2040.8,1,70
159523,sitting,0,0,97.66,1913.2,26.1,1.05,2000.1,1,69
159975,sitting,0,0,97.66,1910.6,31.9,1.05,2000.1,1,69
160323,sitting,0,0,97.66,1901.0,39.8,1.05,2000.1,1,69
160724,sitting,0,0,90.3,1908.5,44.5,1.05,2000.1,1,68
161124,sitting,0,0,90.3,1909.8,42.7,1.04,1993.4,1,68
161524,sitting,0,0,86.57,1911.6,44.8,1.04,1993.4,1,67
161915,sitting,0,0,86.57,1897.4,53.5,1.05,1993.4,1,67
162315,sitting,0,0,86.57,1882.5,59.1,1.06,1987.1,1,67
162715,sitting,0,0,82.28,1902.7,81.9,1.15,2182.6,1,66
163116,sitting,0,0,82.28,1900.7,80.4,1.15,2182.6,1,66
163516,sitting,0,0,77.7,1908.1,86.7,1.14,2182.6,1,65
163916,sitting,0,0,77.7,1895.9,92.4,1.15,2182.6,1,65
164317,sitting,0,0,77.7,1893.0,97.2,1.15,2182.6,1,65
164717,sitting,0,0,82.88,1920.8,108.2,1.14,2182.6,1,64
165117,sitting,0,0,82.88,1913.7,93.8,1.14,2180.8,1,64
165518,sitting,0,0,82.88,1913.5,95.9,1.14,2180.8,1,63
165918,sitting,0,0,82.88,1887.2,97.4,1.16,2180.8,1,63
166318,sitting,0,0,82.88,1902.7,97.2,1.15,2180.8,1,63
166719,sitting,0,0,82.88,1918.7,85.8,1.14,2180.8,1,62
167119,sitting,0,0,82.88,1914.5,71.4,1.12,2145.4,1,62
167519,sitting,0,0,82.88,1907.6,74.5,1.12,2145.4,1,61
167919,sitting,0,0,82.88,1907.3,70.5,1.12,2145.4,1,61
168320,sitting,0,0,82.88,1927.6,53.6,1.11,2145.4,1,61
168720,sitting,0,0,82.88,1921.8,46.0,1.12,2145.4,1,60
169120,sitting,0,0,82.88,1920.9,45.9,1.12,2145.4,1,60
169521,sitting,0,0,82.88,1911.7,29.0,1.03,1977.7,1,59
169921,sitting,0,0,82.88,1911.4,19.5,1.02,1955.5,1,59
170321,sitting,0,0,82.88,1905.7,24.9,1.03,1955.5,1,59
170722,sitting,0,0,82.88,1900.0,21.0,1.02,1942.3,1,58
171122,sitting,0,0,82.88,1898.0,19.9,1.02,1942.3,1,58
171522,sitting,0,0,82.88,1896.8,19.2,1.02,1942.3,1,57
171923,sitting,0,0,82.88,1896.0,19.2,1.02,1942.3,1,57
172389,sitting,0,0,82.88,1897.4,17.4,1.02,1942.3,1,57
172723,sitting,0,0,82.88,1899.5,11.1,1.01,1924.2,1,56
173123,sitting,0,0,70.8,1899.4,11.3,1.01,1924.2,1,56
173524,sitting,0,0,70.8,1899.5,11.6,1.01,1924.2,1,55
173924,sitting,0,0,70.8,1898.7,11.9,1.01,1924.2,1,55
174324,sitting,0,0,70.8,1899.2,11.0,1.01,1924.2,1,55
174715,sitting,0,0,70.8,1899.8,10.7,1.01,1924.2,1,54
175115,sitting,0,0,70.8,1898.5,10.3,1.01,1919.7,1,54
175515,sitting,0,0,70.8,1898.4,10.0,1.01,1919.7,1,53
175916,sitting,0,0,70.8,1897.5,9.9,1.01,1920.7,1,53
176316,sitting,0,0,70.8,1898.5,10.1,1.01,1920.7,1,53
176716,sitting,0,0,70.8,1898.4,10.4,1.01,1920.7,1,52
177117,sitting,0,0,70.8,1897.4,10.6,1.01,1920.7,1,52
177517,sitting,0,0,70.8,1898.6,9.7,1.01,1920.7,1,51
177917,sitting,0,0,70.8,1899.1,10.2,1.01,1920.7,1,51
178317,sitting,0,0,70.8,1898.9,9.7,1.01,1919.7,1,51
178718,sitting,0,0,70.8,1898.1,10.4,1.01,1914.3,1,50
179118,sitting,0,0,70.8,1897.6,10.5,1.01,1914.3,1,50
179518,sitting,0,0,72.4,1899.5,11.4,1.01,1925.5,1,49
179919,sitting,0,0,72.4,1899.3,11.7,1.01,1925.5,1,49
180319,sitting,0,0,72.4,1900.0,11.9,1.01,1925.5,1,49
180719,sitting,0,0,72.4,1900.9,11.7,1.01,1925.5,1,48
181120,sitting,0,0,72.4,1901.2,10.8,1.01,1925.5,1,48
181520,sitting,0,0,72.4,1902.1,10.5,1.01,1925.5,1,47
181920,sitting,0,0,72.4,1901.0,8.8,1.01,1924.0,1,47
182321,sitting,0,0,72.4,1901.8,8.8,1.01,1924.0,1,47
182721,sitting,0,0,72.4,1901.1,8.6,1.01,1918.4,1,46
183121,sitting,0,0,72.4,1901.6,9.0,1.01,1921.8,1,46
183522,sitting,0,0,72.4,1901.1,10.0,1.01,1921.8,1,45
183922,sitting,0,0,72.4,1901.5,10.1,1.01,1921.8,1,45
184322,sitting,0,0,72.4,1901.2,10.1,1.01,1921.8,1,45
184789,sitting,0,0,72.4,1900.7,9.8,1.01,1921.8,1,44
185123,sitting,0,0,72.4,1900.8,9.8,1.01,1921.8,1,44
185523,sitting,0,0,72.4,1900.4,9.6,1.01,1920.7,1,43
185924,sitting,0,0,72.4,1900.5,8.9,1.01,1920.7,1,43
186324,sitting,0,0,72.4,1899.5,9.0,1.01,1920.7,1,43
186724,sitting,0,0,72.4,1900.8,8.8,1.01,1920.7,1,42
187125,sitting,0,0,75.02,1902.1,10.9,1.02,1939.8,1,42
187515,sitting,0,0,75.02,1902.4,10.8,1.02,1939.8,1,41
187915,sitting,0,0,75.02,1903.1,11.0,1.02,1939.8,1,41
188315,sitting,0,0,75.02,1905.0,11.5,1.02,1939.8,1,41
188716,sitting,0,0,75.02,1906.1,10.7,1.02,1939.8,1,40
189116,sitting,0,0,75.02,1906.7,10.6,1.02,1939.8,1,40
189516,sitting,0,0,75.02,1906.0,8.8,1.01,1930.9,1,39
189917,sitting,0,0,75.02,1905.8,8.2,1.01,1930.9,1,39
190317,sitting,0,0,75.02,1905.6,7.6,1.01,1930.9,1,39
190717,sitting,0,0,75.02,1905.0,6.0,1.01,1917.7,1,38
191118,sitting,0,0,75.02,1904.0,6.1,1.01,1917.7,1,38
191518,sitting,0,0,75.02,1902.8,5.7,1.01,1917.7,1,37
191918,sitting,0,0,75.02,1902.7,5.8,1.01,1916.0,1,37
192319,sitting,0,0,75.02,1902.5,6.6,1.01,1917.7,1,37
192719,sitting,0,0,75.02,1902.2,8.1,1.01,1929.2,1,36
193119,sitting,0,0,75.02,1901.5,8.1,1.01,1929.2,1,36
193520,sitting,0,0,75.02,1902.1,8.1,1.01,1929.2,1,35
193920,sitting,0,0,75.02,1902.0,8.9,1.01,1929.2,1,35
194320,sitting,0,0,75.02,1902.4,9.6,1.01,1929.2,1,35
194721,sitting,0,0,75.02,1901.6,10.0,1.01,1929.2,1,34
195121,sitting,0,0,75.02,1901.5,9.1,1.01,1927.6,1,34
195521,sitting,0,0,75.02,1901.1,9.0,1.01,1927.6,1,33
195921,sitting,0,0,75.02,1901.0,9.4,1.01,1927.6,1,33
196322,sitting,0,0,75.02,1901.1,10.4,1.02,1931.4,1,33
196722,sitting,0,0,75.02,1900.6,10.4,1.02,1931.4,1,32
197201,sitting,0,0,75.02,1902.0,9.6,1.02,1931.4,1,32
197523,sitting,0,0,75.02,1902.0,9.6,1.02,1931.4,1,31
197923,sitting,0,0,75.02,1902.2,10.0,1.02,1931.4,1,31
198323,sitting,0,0,75.02,1901.8,9.8,1.02,1931.4,1,31
198724,sitting,0,0,75.02,1902.8,9.2,1.01,1921.3,1,30
199124,sitting,0,0,75.02,1903.3,9.1,1.01,1931.0,1,30
199524,sitting,0,0,75.02,1903.2,9.3,1.01,1931.0,1,29
199915,sitting,0,0,75.02,1903.9,9.2,1.01,1931.0,1,29
200315,sitting,0,0,75.02,1905.4,8.8,1.01,1931.0,1,29
200715,sitting,0,0,75.02,1905.7,8.6,1.01,1931.0,1,28
201116,sitting,0,0,75.02,1905.2,8.0,1.01,1931.0,1,28
201516,sitting,0,0,75.02,1904.3,7.7,1.01,1919.6,1,27
